+--------------------------------------+----------------+----------+---------------+--------------+-----------------+--------------------------------------+---------------+-------+-------------------------------------------------------------------------------------------------------+-----------+--------------------------------------------------------------------------------------------------------+-----------------+-----------+----------------+------------+----------------------------+----------------------------+-------------+------------------+---------+---------+
| table_dir                            | region_id      | table_id | region_number | region_group | region_sequence | file_id                              | index_version | level | file_path                                                                                             | file_size | index_file_path                                                                                        | index_file_size | num_rows  | num_row_groups | num_series | min_ts                     | max_ts                     | sequence    | origin_region_id | node_id | visible |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 9cd06cbe-d4bb-4eee-b2f7-72e0a795985b |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/9cd06cbe-d4bb-4eee-b2f7-72e0a795985b.parquet     | 404592214 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/9cd06cbe-d4bb-4eee-b2f7-72e0a795985b.puffin |          808593 | 297661076 |           2907 |      91781 | 2026-05-06 00:00:00        | 2026-05-06 23:59:59.957000 |  9686524311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | fabe8145-afd5-4674-9553-b0477cd1ef16 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/fabe8145-afd5-4674-9553-b0477cd1ef16.parquet     | 405155584 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/fabe8145-afd5-4674-9553-b0477cd1ef16.puffin |          808649 | 297535726 |           2906 |      91737 | 2026-05-10 00:00:00.015000 | 2026-05-10 23:59:59.978000 | 11001986311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 4e236cab-b986-41fc-84e6-a6f4fb585c17 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/4e236cab-b986-41fc-84e6-a6f4fb585c17.parquet     | 534516737 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/4e236cab-b986-41fc-84e6-a6f4fb585c17.puffin |          808409 | 297085817 |           2902 |      94569 | 2026-05-14 00:00:00.031000 | 2026-05-14 23:59:59.932000 | 12654807656 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | f3635d0e-a384-41aa-beab-fd58f781b256 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/f3635d0e-a384-41aa-beab-fd58f781b256.parquet     | 408679073 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/f3635d0e-a384-41aa-beab-fd58f781b256.puffin |          808823 | 297669336 |           2907 |      91779 | 2026-05-05 00:00:00.021000 | 2026-05-05 23:59:59.999000 |  9357760311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | bae7f2b1-2394-4a43-9274-661579196288 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/bae7f2b1-2394-4a43-9274-661579196288.parquet     | 425021247 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/bae7f2b1-2394-4a43-9274-661579196288.puffin |          808661 | 297784023 |           2909 |      92178 | 2026-05-09 00:00:00.002000 | 2026-05-09 23:59:59.994000 | 10673408311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | b7a102e4-c087-4a69-9b5f-c83cb398eddb |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/b7a102e4-c087-4a69-9b5f-c83cb398eddb.parquet     | 105844457 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/b7a102e4-c087-4a69-9b5f-c83cb398eddb.puffin |          226472 |  78101433 |            763 |      28274 | 2026-05-13 00:00:01.065000 | 2026-05-13 23:59:59.185000 | 12293324951 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 7b8905fc-3f55-412c-bb06-2b2ede702913 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/7b8905fc-3f55-412c-bb06-2b2ede702913.parquet     | 405667534 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/7b8905fc-3f55-412c-bb06-2b2ede702913.puffin |          803240 | 295639700 |           2888 |      92887 | 2026-05-15 00:00:00.058000 | 2026-05-15 23:59:59.995000 | 12980891656 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | efedf6e8-570f-4814-84ed-9b3f8ea3a17a |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/efedf6e8-570f-4814-84ed-9b3f8ea3a17a.parquet     | 403463791 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/efedf6e8-570f-4814-84ed-9b3f8ea3a17a.puffin |          808819 | 297657237 |           2907 |      91779 | 2026-05-02 00:00:00.003000 | 2026-05-02 23:59:59.973000 |  8371510311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | ac6713a2-7079-4101-b7f0-cbc0bc9b6e37 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/ac6713a2-7079-4101-b7f0-cbc0bc9b6e37.parquet     |  67988259 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/ac6713a2-7079-4101-b7f0-cbc0bc9b6e37.puffin |          283813 |  45852310 |            448 |      91502 | 2026-05-16 00:00:00.054000 | 2026-05-16 03:43:28.973000 | 13031411656 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 2e89e902-ede9-49dc-8605-b4b0a4b5c0ac |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/2e89e902-ede9-49dc-8605-b4b0a4b5c0ac.parquet     | 405242860 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/2e89e902-ede9-49dc-8605-b4b0a4b5c0ac.puffin |          808730 | 297640171 |           2907 |      91773 | 2026-05-01 00:00:00.019000 | 2026-05-01 23:59:59.961000 |  8042778311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 95043e00-42e4-404d-94bc-668a6bee3db2 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/95043e00-42e4-404d-94bc-668a6bee3db2.parquet     | 420627792 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/95043e00-42e4-404d-94bc-668a6bee3db2.puffin |          809659 | 298273633 |           2913 |      92919 | 2026-05-08 00:00:00.026000 | 2026-05-08 23:59:59.963000 | 10344534311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | d20f09ae-13d6-48e0-91ae-9886c86706bb |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/d20f09ae-13d6-48e0-91ae-9886c86706bb.parquet     | 412572065 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/d20f09ae-13d6-48e0-91ae-9886c86706bb.puffin |          808550 | 297519014 |           2906 |      98852 | 2026-05-07 00:00:00.067000 | 2026-05-07 23:59:59.946000 | 10015072311 |    4398046511104 |       0 |       1 |
| data/greptime/nodeexporter/1024/     |  4398046511104 |     1024 |             0 |            0 |               0 | 74d1e7f4-974c-4d21-a60c-f1a41e062cf5 |             0 |     1 | data/greptime/nodeexporter/1024/1024_0000000000/data/74d1e7f4-974c-4d21-a60c-f1a41e062cf5.parquet     | 558600866 | data/greptime/nodeexporter/1024/1024_0000000000/data/index/74d1e7f4-974c-4d21-a60c-f1a41e062cf5.puffin |          738859 | 294912459 |           2881 |     103872 | 2026-05-11 00:00:00.016000 | 2026-05-11 23:59:59.894000 | 11442139301 |    4398046511104 |       0 |       1 |
| data/greptime/greptime_private/3110/ | 13357348290560 |     3110 |             0 |            0 |               0 | 098a8f54-1309-413e-899b-4ad001f14dbb |             0 |     0 | data/greptime/greptime_private/3110/3110_0000000000/098a8f54-1309-413e-899b-4ad001f14dbb.parquet      |      4012 | NULL                                                                                                   |            NULL |         1 |              1 |          1 | 1970-01-01 00:00:00        | 1970-01-01 00:00:00        |           1 |   13357348290560 |       0 |       1 |
+--------------------------------------+----------------+----------+---------------+--------------+-----------------+--------------------------------------+---------------+-------+-------------------------------------------------------------------------------------------------------+-----------+--------------------------------------------------------------------------------------------------------+-----------------+-----------+----------------+------------+----------------------------+----------------------------+-------------+------------------+---------+---------+
